# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:42:05 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,148,0:22.678.003,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,149,0:22.678.003,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,150,0:22.678.006,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,151,0:22.678.052,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,152,0:22.678.999,42.008.687 ms,,,,,[43 SOF],,[Frames: 1850 - 1892] ,
0,,153,0:22.721.009,50.708 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,154,0:22.721.009,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,155,0:22.721.012,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C6 A7 66 54 55 98 00 A8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 07,,....(Q.665455...........!..............fTU.......…
1,,156,0:22.721.058,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,157,0:22.722.005,209.032.020 ms,,,,,[210 SOF],,[Frames: 1893 - 54] ,
0,,158,0:22.679.003,252.085.916 ms,64 B,,05,01,IN txn   [252 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,159,0:22.679.003,251.039.645 ms,,,05,01,   [252 IN-NAK],,,
1,,160,0:22.931.038,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,161,0:22.931.041,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 1B 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 86 06,,KABC<Q.665455...........!........@...............…
1,,162,0:22.931.087,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,163,0:22.932.035,2.833 us,,,,,[1 SOF],,[Frame: 55] ,
0,,164,0:22.932.038,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,165,0:22.932.038,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,166,0:22.932.041,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,167,0:22.932.087,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,168,0:22.933.035,59.011.062 ms,,,,,[60 SOF],,[Frames: 56 - 115] ,
0,,169,0:22.992.047,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............0.fTU........…
1,,170,0:22.992.047,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,171,0:22.992.050,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 30 A7 66 54 55 8D 00 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB CB,,K...(Q.665455...........!............0.fTU.......…
1,,172,0:22.992.096,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,173,0:22.993.043,209.032.020 ms,,,,,[210 SOF],,[Frames: 116 - 325] ,
0,,174,0:22.933.038,269.088.375 ms,64 B,,05,01,IN txn   [269 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@.....522........…
1,,175,0:22.933.038,268.042.020 ms,,,05,01,   [269 IN-NAK],,,
1,,176,0:23.202.076,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,177,0:23.202.079,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 A5 03 35 32 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FE 66,,KABC<Q.665455...........!........@.....522.......…
1,,178,0:23.202.125,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,179,0:23.203.073,2.833 us,,,,,[1 SOF],,[Frame: 326] ,
0,,180,0:23.203.076,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,181,0:23.203.076,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,182,0:23.203.079,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,183,0:23.203.125,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,184,0:23.204.073,61.011.333 ms,,,,,[62 SOF],,[Frames: 327 - 388] ,
0,,185,0:23.265.085,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 51 A7 66 54 55 CE 00 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............Q.fTU........…
1,,186,0:23.265.085,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,187,0:23.265.088,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 51 A7 66 54 55 CE 00 FD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 33,,....(Q.665455...........!............Q.fTU.......…
1,,188,0:23.265.134,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,189,0:23.266.081,208.031.854 ms,,,,,[209 SOF],,[Frames: 389 - 597] ,
0,,190,0:23.204.076,270.088.395 ms,64 B,,05,01,IN txn   [270 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0D 03 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,191,0:23.204.076,269.042.187 ms,,,05,01,   [270 IN-NAK],,,
1,,192,0:23.474.114,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,193,0:23.474.117,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 0D 03 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 86 87,,KABC<Q.665455...........!........@...............…
1,,194,0:23.474.163,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,195,0:23.475.111,2.833 us,,,,,[1 SOF],,[Frame: 598] ,
0,,196,0:23.475.114,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,197,0:23.475.114,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,198,0:23.475.117,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,199,0:23.475.163,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,200,0:23.476.111,64.011.770 ms,,,,,[65 SOF],,[Frames: 599 - 663] ,
0,,201,0:23.540.123,50.708 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUM.......…
1,,202,0:23.540.123,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,203,0:23.540.126,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 F5,,K...(Q.665455...........!..............fTUM......…
1,,204,0:23.540.172,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,205,0:23.541.120,115.018.875 ms,,,,,[116 SOF],,[Frames: 664 - 779] ,
0,,206,0:23.476.114,180.075.895 ms,64 B,,05,01,IN txn   [180 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,207,0:23.476.114,179.029.645 ms,,,05,01,   [180 IN-NAK],,,
1,,208,0:23.656.139,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,209,0:23.656.142,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,210,0:23.656.188,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,211,0:23.657.136,51.010.020 ms,,,,,[52 SOF],,[Frames: 780 - 831] ,
0,,212,0:23.708.147,50.770 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 DB A7 66 54 55 4D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTUM.......…
1,,213,0:23.708.147,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,214,0:23.708.150,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 DB A7 66 54 55 4D 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 73 13,,....<Q.665455...........!........G.....fTUM......…
1,,215,0:23.708.196,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,216,0:23.709.143,2.833 us,,,,,[1 SOF],,[Frame: 832] ,
0,,217,0:23.709.147,50.770 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,218,0:23.709.147,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,219,0:23.709.150,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CC 06,,K...,............................................…
1,,220,0:23.709.196,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,221,0:23.710.143,266.039.958 ms,,,,,[267 SOF],,[Frames: 833 - 1099] ,
0,,222,0:23.657.139,319.095.250 ms,64 B,,05,01,IN txn   [319 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,223,0:23.657.139,318.049.041 ms,,,05,01,   [319 IN-NAK],,,
1,,224,0:23.976.184,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,225,0:23.976.187,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,226,0:23.976.233,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,227,0:23.977.181,1.045.148.645 s,,,,,[1046 SOF],,[Frames: 1100 - 97] ,
0,,228,0:25.022.330,50.708 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C9 A7 66 54 55 75 00 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUu.......…
1,,229,0:25.022.330,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,230,0:25.022.333,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 C9 A7 66 54 55 75 00 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 93 42,,....(Q.665455...........!..............fTUu......…
1,,231,0:25.022.379,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,232,0:25.023.327,208.031.854 ms,,,,,[209 SOF],,[Frames: 98 - 306] ,
0,,233,0:23.977.184,1.254.225.708 s,64 B,,05,01,IN txn   [1254 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,234,0:23.977.184,1.253.179.520 s,,,05,01,   [1254 IN-NAK],,,
1,,235,0:25.231.359,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,236,0:25.231.362,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9 39,,KABC<Q.665455...........!........@...............…
1,,237,0:25.231.408,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,238,0:25.232.356,2.833 us,,,,,[1 SOF],,[Frame: 307] ,
0,,239,0:25.232.359,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,240,0:25.232.359,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,241,0:25.232.362,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,242,0:25.232.408,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,243,0:25.233.356,60.011.229 ms,,,,,[61 SOF],,[Frames: 308 - 368] ,
0,,244,0:25.293.368,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 76 A7 66 54 55 70 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!............v.fTUp.......…
1,,245,0:25.293.368,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,246,0:25.293.371,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 76 A7 66 54 55 70 00 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D8 46,,K...(Q.665455...........!............v.fTUp......…
1,,247,0:25.293.417,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,248,0:25.294.364,206.031.687 ms,,,,,[207 SOF],,[Frames: 369 - 575] ,
0,,249,0:25.233.359,267.088.104 ms,64 B,,05,01,IN txn   [267 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 67 0F 25 39 07 DD 05 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...g.%9.........…
1,,250,0:25.233.359,266.041.770 ms,,,05,01,   [267 IN-NAK],,,
1,,251,0:25.500.397,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,252,0:25.500.400,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 67 0F 25 39 07 DD 05 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 94 9C,,KABC<Q.665455...........!........@...g.%9........…
1,,253,0:25.500.446,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,254,0:25.501.393,2.833 us,,,,,[1 SOF],,[Frame: 576] ,
0,,255,0:25.501.397,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,256,0:25.501.397,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,257,0:25.501.400,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,258,0:25.501.446,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,259,0:25.502.393,41.008.562 ms,,,,,[42 SOF],,[Frames: 577 - 618] ,
0,,260,0:25.543.402,50.750 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTUM.......…
1,,261,0:25.543.402,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,262,0:25.543.406,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 BB A7 66 54 55 4D 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 F5,,....(Q.665455...........!..............fTUM......…
1,,263,0:25.543.452,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,264,0:25.544.399,112.018.437 ms,,,,,[113 SOF],,[Frames: 619 - 731] ,
0,,265,0:25.502.397,154.072.270 ms,64 B,,05,01,IN txn   [154 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,266,0:25.502.397,153.026.000 ms,,,05,01,   [154 IN-NAK],,,
1,,267,0:25.656.418,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,268,0:25.656.421,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,269,0:25.656.468,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,270,0:25.657.415,54.010.375 ms,,,,,[55 SOF],,[Frames: 732 - 786] ,
0,,271,0:25.711.426,50.812 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 EC A7 66 54 55 4D 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTUM.......…
1,,272,0:25.711.426,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,273,0:25.711.429,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 47 00 00 00 EC A7 66 54 55 4D 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1E 42,,K...<Q.665455...........!........G.....fTUM......…
1,,274,0:25.711.475,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,275,0:25.712.423,2.812 us,,,,,[1 SOF],,[Frame: 787] ,
0,,276,0:25.712.426,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,277,0:25.712.426,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,278,0:25.712.430,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C1 C3,,....,............................................…
1,,279,0:25.712.475,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,280,0:25.713.423,311.046.229 ms,,,,,[312 SOF],,[Frames: 788 - 1099] ,
0,,281,0:25.657.418,367.101.958 ms,64 B,,05,01,IN txn   [367 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,282,0:25.657.418,366.055.729 ms,,,05,01,   [367 IN-NAK],,,
1,,283,0:26.024.470,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,284,0:26.024.473,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,285,0:26.024.519,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,286,0:26.025.466,1.999.281.729 s,,,,,[2000 SOF],,[Frames: 1100 - 1051] [Periodic Timeout],
0,,287,0:26.025.470,1.999.283.541 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,288,0:28.025.745,1.999.281.729 s,,,,,[2000 SOF],,[Frames: 1052 - 1003] [Periodic Timeout],
0,,289,0:28.025.749,1.999.283.562 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,290,0:30.026.024,63.011.645 ms,,,,,[64 SOF],,[Frames: 1004 - 1067] ,
